preamble,stimulus,item,category,rank,"score (sum, mean, [list)",params,model
Squash is a,vegetable.,squash,vegetable,11,"(-8.204488754272461, -4.1022443771362305, [-8.08376693725586, -0.12072181701660156])",335174458,bert-large-uncased
Lettuce is a,vegetable.,lettuce,vegetable,12,"(-0.9296121597290039, -0.46480607986450195, [-0.7920618057250977, -0.13755035400390625])",335174458,bert-large-uncased
Celery is a,vegetable.,celery,vegetable,13,"(-1.8820371627807617, -0.9410185813903809, [-1.7453718185424805, -0.13666534423828125])",335174458,bert-large-uncased
Cucumber is a,vegetable.,cucumber,vegetable,14,"(-1.780074119567871, -0.8900370597839355, [-1.6181669235229492, -0.16190719604492188])",335174458,bert-large-uncased
Beet is a,vegetable.,beet,vegetable,15,"(-4.297133445739746, -2.148566722869873, [-4.193282127380371, -0.103851318359375])",335174458,bert-large-uncased
Green is a,vegetable.,green,vegetable,16,"(-8.742290496826172, -4.371145248413086, [-8.617652893066406, -0.12463760375976562])",335174458,bert-large-uncased
Tomato is a,vegetable.,tomato,vegetable,17,"(-1.9598798751831055, -0.9799399375915527, [-1.8736658096313477, -0.08621406555175781])",335174458,bert-large-uncased
Lima bean is a,vegetable.,lima bean,vegetable,18,"(-1.9090824127197266, -0.9545412063598633, [-1.8262004852294922, -0.08288192749023438])",335174458,bert-large-uncased
Artichoke is a,vegetable.,artichoke,vegetable,19,"(-2.750809669494629, -1.3754048347473145, [-2.6719064712524414, -0.0789031982421875])",335174458,bert-large-uncased
Turnip is a,vegetable.,turnip,vegetable,20,"(-1.762465476989746, -0.881232738494873, [-1.6692838668823242, -0.09318161010742188])",335174458,bert-large-uncased
Eggplant is a,vegetable.,eggplant,vegetable,21,"(-3.1039414405822754, -1.5519707202911377, [-2.9790749549865723, -0.12486648559570312])",335174458,bert-large-uncased
Romaine is a,vegetable.,romaine,vegetable,22,"(-6.402350425720215, -3.2011752128601074, [-6.360159873962402, -0.0421905517578125])",335174458,bert-large-uncased
Green pepper is a,vegetable.,green pepper,vegetable,23,"(-2.0901947021484375, -1.0450973510742188, [-2.0128555297851562, -0.07733917236328125])",335174458,bert-large-uncased
Okra is a,vegetable.,okra,vegetable,24,"(-2.752124786376953, -1.3760623931884766, [-2.5958728790283203, -0.1562519073486328])",335174458,bert-large-uncased
Radish is a,vegetable.,radish,vegetable,25,"(-2.179215431213379, -1.0896077156066895, [-2.052374839782715, -0.12684059143066406])",335174458,bert-large-uncased
Onion is a,vegetable.,onion,vegetable,26,"(-1.6445646286010742, -0.8222823143005371, [-1.5596513748168945, -0.08491325378417969])",335174458,bert-large-uncased
Bean is a,vegetable.,bean,vegetable,27,"(-8.352648735046387, -4.176324367523193, [-8.17261791229248, -0.18003082275390625])",335174458,bert-large-uncased
Green onion is a,vegetable.,green onion,vegetable,28,"(-1.1065092086791992, -0.5532546043395996, [-1.0716180801391602, -0.03489112854003906])",335174458,bert-large-uncased
Potato is a,vegetable.,potato,vegetable,29,"(-1.8607425689697266, -0.9303712844848633, [-1.7413291931152344, -0.11941337585449219])",335174458,bert-large-uncased
Parsnip is a,vegetable.,parsnip,vegetable,30,"(-5.047240257263184, -2.523620128631592, [-5.002562522888184, -0.044677734375])",335174458,bert-large-uncased
Turnip green is a,vegetable.,turnip green,vegetable,31,"(-6.124100685119629, -3.0620503425598145, [-6.0814619064331055, -0.04263877868652344])",335174458,bert-large-uncased
Collard is a,vegetable.,collard,vegetable,32,"(-8.472333908081055, -4.236166954040527, [-8.37344741821289, -0.09888648986816406])",335174458,bert-large-uncased
Wax bean is a,vegetable.,wax bean,vegetable,33,"(-1.8047218322753906, -0.9023609161376953, [-1.729776382446289, -0.07494544982910156])",335174458,bert-large-uncased
Watercress is a,vegetable.,watercress,vegetable,34,"(-4.223020553588867, -2.1115102767944336, [-4.056539535522461, -0.16648101806640625])",335174458,bert-large-uncased
Black eyed pea is a,vegetable.,black eyed pea,vegetable,35,"(-5.706269264221191, -2.8531346321105957, [-5.604414939880371, -0.10185432434082031])",335174458,bert-large-uncased
Leek is a,vegetable.,leek,vegetable,36,"(-5.7684783935546875, -2.8842391967773438, [-5.585729598999023, -0.18274879455566406])",335174458,bert-large-uncased
Pepper is a,vegetable.,pepper,vegetable,37,"(-7.054380893707275, -3.5271904468536377, [-6.882034778594971, -0.1723461151123047])",335174458,bert-large-uncased
Sweet potato is a,vegetable.,sweet potato,vegetable,38,"(-1.6844682693481445, -0.8422341346740723, [-1.631485939025879, -0.052982330322265625])",335174458,bert-large-uncased
Yam is a,vegetable.,yam,vegetable,39,"(-4.267536163330078, -2.133768081665039, [-4.127229690551758, -0.1403064727783203])",335174458,bert-large-uncased
Parsley is a,vegetable.,parsley,vegetable,40,"(-4.929272651672363, -2.4646363258361816, [-4.800742149353027, -0.12853050231933594])",335174458,bert-large-uncased
Endive is a,vegetable.,endive,vegetable,41,"(-6.4605326652526855, -3.2302663326263428, [-6.334266185760498, -0.1262664794921875])",335174458,bert-large-uncased
Rutabaga is a,vegetable.,rutabaga,vegetable,42,"(-3.724745273590088, -1.862372636795044, [-3.642670154571533, -0.08207511901855469])",335174458,bert-large-uncased
Mushroom is a,vegetable.,mushroom,vegetable,43,"(-2.751204490661621, -1.3756022453308105, [-2.4953203201293945, -0.25588417053222656])",335174458,bert-large-uncased
Avocado is a,vegetable.,avocado,vegetable,44,"(-4.489811897277832, -2.244905948638916, [-4.394883155822754, -0.09492874145507812])",335174458,bert-large-uncased
Rhubarb is a,vegetable.,rhubarb,vegetable,45,"(-1.8242034912109375, -0.9121017456054688, [-1.7360248565673828, -0.08817863464355469])",335174458,bert-large-uncased
Kale is a,vegetable.,kale,vegetable,46,"(-7.870405673980713, -3.9352028369903564, [-7.745022296905518, -0.1253833770751953])",335174458,bert-large-uncased
Escarole is a,vegetable.,escarole,vegetable,47,"(-7.044387340545654, -3.522193670272827, [-6.998267650604248, -0.04611968994140625])",335174458,bert-large-uncased
Sauerkraut is a,vegetable.,sauerkraut,vegetable,48,"(-4.933345317840576, -2.466672658920288, [-4.89534330368042, -0.03800201416015625])",335174458,bert-large-uncased
Pickle is a,vegetable.,pickle,vegetable,49,"(-5.391513824462891, -2.6957569122314453, [-5.2339019775390625, -0.15761184692382812])",335174458,bert-large-uncased
Baked bean is a,vegetable.,baked bean,vegetable,50,"(-2.033688545227051, -1.0168442726135254, [-1.9784822463989258, -0.055206298828125])",335174458,bert-large-uncased
Pumpkin is a,vegetable.,pumpkin,vegetable,51,"(-3.5158958435058594, -1.7579479217529297, [-3.332122802734375, -0.18377304077148438])",335174458,bert-large-uncased
Seaweed is a,vegetable.,seaweed,vegetable,52,"(-2.876542091369629, -1.4382710456848145, [-2.761651039123535, -0.11489105224609375])",335174458,bert-large-uncased
Garlic is a,vegetable.,garlic,vegetable,53,"(-2.425593376159668, -1.212796688079834, [-2.321539878845215, -0.10405349731445312])",335174458,bert-large-uncased
Dandelion is a,vegetable.,dandelion,vegetable,54,"(-4.106412887573242, -2.053206443786621, [-3.974029541015625, -0.1323833465576172])",335174458,bert-large-uncased
Peanut is a,vegetable.,peanut,vegetable,55,"(-4.650003433227539, -2.3250017166137695, [-4.541633605957031, -0.10836982727050781])",335174458,bert-large-uncased
Rice is a,vegetable.,rice,vegetable,56,"(-8.041602611541748, -4.020801305770874, [-7.872664928436279, -0.16893768310546875])",335174458,bert-large-uncased
A saw is a,tool.,saw,tool,1,"(-0.7760543823242188, -0.3880271911621094, [-0.6925907135009766, -0.08346366882324219])",335174458,bert-large-uncased
A hammer is a,tool.,hammer,tool,2,"(-1.8968877792358398, -0.9484438896179199, [-1.8851518630981445, -0.011735916137695312])",335174458,bert-large-uncased
A ruler is a,tool.,ruler,tool,3,"(-6.069682598114014, -3.034841299057007, [-6.009458065032959, -0.06022453308105469])",335174458,bert-large-uncased
A screwdriver is a,tool.,screwdriver,tool,4,"(-0.4868602752685547, -0.24343013763427734, [-0.4784202575683594, -0.008440017700195312])",335174458,bert-large-uncased
A drill is a,tool.,drill,tool,5,"(-1.796492576599121, -0.8982462882995605, [-1.7743520736694336, -0.0221405029296875])",335174458,bert-large-uncased
A nail is a,tool.,nail,tool,6,"(-4.896643161773682, -2.448321580886841, [-4.782965183258057, -0.113677978515625])",335174458,bert-large-uncased
A tape measure is a,tool.,tape measure,tool,7,"(-3.098904609680176, -1.549452304840088, [-3.078383445739746, -0.020521163940429688])",335174458,bert-large-uncased
A sawhorse is a,tool.,sawhorse,tool,8,"(-6.458480358123779, -3.2292401790618896, [-6.424483776092529, -0.03399658203125])",335174458,bert-large-uncased
A sandpaper is a,tool.,sandpaper,tool,9,"(-4.175370216369629, -2.0876851081848145, [-4.146880149841309, -0.028490066528320312])",335174458,bert-large-uncased
A sander is a,tool.,sander,tool,10,"(-4.955419063568115, -2.4777095317840576, [-4.9416022300720215, -0.01381683349609375])",335174458,bert-large-uncased
A level is a,tool.,level,tool,11,"(-7.983014106750488, -3.991507053375244, [-7.8248796463012695, -0.15813446044921875])",335174458,bert-large-uncased
A plane is a,tool.,plane,tool,12,"(-9.418951988220215, -4.709475994110107, [-9.270785331726074, -0.14816665649414062])",335174458,bert-large-uncased
A file is a,tool.,file,tool,13,"(-6.839470863342285, -3.4197354316711426, [-6.725543022155762, -0.11392784118652344])",335174458,bert-large-uncased
A toolbox is a,tool.,toolbox,tool,14,"(-2.40268611907959, -1.201343059539795, [-2.363186836242676, -0.03949928283691406])",335174458,bert-large-uncased
A t-square is a,tool.,T-square,tool,15,"(-13.804489135742188, -6.902244567871094, [-13.71231460571289, -0.09217453002929688])",335174458,bert-large-uncased
A chisel is a,tool.,chisel,tool,16,"(-0.4707469940185547, -0.23537349700927734, [-0.4272575378417969, -0.04348945617675781])",335174458,bert-large-uncased
A rasp is a,tool.,rasp,tool,17,"(-4.81771183013916, -2.40885591506958, [-4.73471736907959, -0.08299446105957031])",335174458,bert-large-uncased
A pencil is a,tool.,pencil,tool,18,"(-3.229201316833496, -1.614600658416748, [-3.151371955871582, -0.07782936096191406])",335174458,bert-large-uncased
A hacksaw is a,tool.,hacksaw,tool,19,"(-2.4825286865234375, -1.2412643432617188, [-2.4235401153564453, -0.05898857116699219])",335174458,bert-large-uncased
A square is a,tool.,square,tool,20,"(-9.951274871826172, -4.975637435913086, [-9.869821548461914, -0.08145332336425781])",335174458,bert-large-uncased
A bench is a,tool.,bench,tool,21,"(-7.037902355194092, -3.518951177597046, [-6.906190395355225, -0.1317119598388672])",335174458,bert-large-uncased
A plier is a,tool.,plier,tool,22,"(-1.608114242553711, -0.8040571212768555, [-1.5762882232666016, -0.031826019287109375])",335174458,bert-large-uncased
A wrench is a,tool.,wrench,tool,23,"(-1.5032224655151367, -0.7516112327575684, [-1.4840612411499023, -0.019161224365234375])",335174458,bert-large-uncased
A ladder is a,tool.,ladder,tool,24,"(-6.967830181121826, -3.483915090560913, [-6.845042705535889, -0.1227874755859375])",335174458,bert-large-uncased
A lathe is a,tool.,lathe,tool,25,"(-1.6374740600585938, -0.8187370300292969, [-1.5572700500488281, -0.08020401000976562])",335174458,bert-large-uncased
A vise is a,tool.,vise,tool,26,"(-3.308238983154297, -1.6541194915771484, [-3.2305850982666016, -0.07765388488769531])",335174458,bert-large-uncased
A screw is a,tool.,screw,tool,27,"(-2.7172279357910156, -1.3586139678955078, [-2.6857967376708984, -0.03143119812011719])",335174458,bert-large-uncased
A wood is a,tool.,wood,tool,28,"(-6.014326572418213, -3.0071632862091064, [-5.908966541290283, -0.10536003112792969])",335174458,bert-large-uncased
A wedge is a,tool.,wedge,tool,29,"(-6.298783779144287, -3.1493918895721436, [-6.2254157066345215, -0.07336807250976562])",335174458,bert-large-uncased
A lumber is a,tool.,lumber,tool,30,"(-4.2219977378845215, -2.1109988689422607, [-4.08754301071167, -0.13445472717285156])",335174458,bert-large-uncased
A blueprint is a,tool.,blueprint,tool,31,"(-6.26804780960083, -3.134023904800415, [-6.20559549331665, -0.06245231628417969])",335174458,bert-large-uncased
A brace is a,tool.,brace,tool,32,"(-8.437288284301758, -4.218644142150879, [-8.307624816894531, -0.12966346740722656])",335174458,bert-large-uncased
An awl is a,tool.,awl,tool,33,"(-5.728734970092773, -2.8643674850463867, [-5.633405685424805, -0.09532928466796875])",335174458,bert-large-uncased
A crowbar is a,tool.,crowbar,tool,34,"(-1.3015050888061523, -0.6507525444030762, [-1.2590646743774414, -0.04244041442871094])",335174458,bert-large-uncased
A hinge is a,tool.,hinge,tool,35,"(-5.687165260314941, -2.8435826301574707, [-5.636734962463379, -0.0504302978515625])",335174458,bert-large-uncased
A miter box is a,tool.,miter box,tool,36,"(-5.2711639404296875, -2.6355819702148438, [-5.237287521362305, -0.03387641906738281])",335174458,bert-large-uncased
A knife is a,tool.,knife,tool,37,"(-4.589372634887695, -2.2946863174438477, [-4.515253067016602, -0.07411956787109375])",335174458,bert-large-uncased
A chalk is a,tool.,chalk,tool,38,"(-4.576125144958496, -2.288062572479248, [-4.485308647155762, -0.09081649780273438])",335174458,bert-large-uncased
A nut is a,tool.,nut,tool,39,"(-5.966400146484375, -2.9832000732421875, [-5.909755706787109, -0.056644439697265625])",335174458,bert-large-uncased
A bolt is a,tool.,bolt,tool,40,"(-4.6742377281188965, -2.3371188640594482, [-4.561574459075928, -0.11266326904296875])",335174458,bert-large-uncased
A plumb line is a,tool.,plumb line,tool,41,"(-11.473987579345703, -5.736993789672852, [-11.437864303588867, -0.03612327575683594])",335174458,bert-large-uncased
A brush is a,tool.,brush,tool,42,"(-2.100497245788574, -1.050248622894287, [-2.069382667541504, -0.031114578247070312])",335174458,bert-large-uncased
A sledge hammer is a,tool.,sledge hammer,tool,43,"(-2.1720733642578125, -1.0860366821289062, [-2.1537742614746094, -0.018299102783203125])",335174458,bert-large-uncased
A glue is a,tool.,glue,tool,44,"(-6.45873498916626, -3.22936749458313, [-6.392893314361572, -0.0658416748046875])",335174458,bert-large-uncased
A paintbrush is a,tool.,paintbrush,tool,45,"(-3.170538902282715, -1.5852694511413574, [-3.13112735748291, -0.03941154479980469])",335174458,bert-large-uncased
A varnish is a,tool.,varnish,tool,46,"(-7.925945281982422, -3.962972640991211, [-7.830390930175781, -0.09555435180664062])",335174458,bert-large-uncased
An apron is a,tool.,apron,tool,47,"(-6.943562984466553, -3.4717814922332764, [-6.84961462020874, -0.0939483642578125])",335174458,bert-large-uncased
A stapler is a,tool.,stapler,tool,48,"(-2.3992910385131836, -1.1996455192565918, [-2.3816308975219727, -0.017660140991210938])",335174458,bert-large-uncased
An extension cord is a,tool.,extension cord,tool,49,"(-9.148338317871094, -4.574169158935547, [-9.115558624267578, -0.032779693603515625])",335174458,bert-large-uncased
A soldering iron is a,tool.,soldering iron,tool,50,"(-0.40387821197509766, -0.20193910598754883, [-0.3802061080932617, -0.023672103881835938])",335174458,bert-large-uncased
A plaster is a,tool.,plaster,tool,51,"(-7.504551410675049, -3.7522757053375244, [-7.426681995391846, -0.07786941528320312])",335174458,bert-large-uncased
A wheelbarrow is a,tool.,wheelbarrow,tool,52,"(-2.487189292907715, -1.2435946464538574, [-2.4693822860717773, -0.0178070068359375])",335174458,bert-large-uncased
An axe is a,tool.,axe,tool,53,"(-2.0356569290161133, -1.0178284645080566, [-2.0044984817504883, -0.031158447265625])",335174458,bert-large-uncased
A slide rule is a,tool.,slide rule,tool,54,"(-8.185909271240234, -4.092954635620117, [-8.123556137084961, -0.06235313415527344])",335174458,bert-large-uncased
A cement is a,tool.,cement,tool,55,"(-7.952094078063965, -3.9760470390319824, [-7.841305732727051, -0.11078834533691406])",335174458,bert-large-uncased
An anvil is a,tool.,anvil,tool,56,"(-2.6410951614379883, -1.3205475807189941, [-2.546074867248535, -0.09502029418945312])",335174458,bert-large-uncased
A hatchet is a,tool.,hatchet,tool,57,"(-1.9782981872558594, -0.9891490936279297, [-1.8862590789794922, -0.09203910827636719])",335174458,bert-large-uncased
A rag is a,tool.,rag,tool,58,"(-5.987005710601807, -2.9935028553009033, [-5.936911106109619, -0.0500946044921875])",335174458,bert-large-uncased
A scissor is a,tool.,scissor,tool,59,"(-2.4279232025146484, -1.2139616012573242, [-2.3253040313720703, -0.10261917114257812])",335174458,bert-large-uncased
A crane is a,tool.,crane,tool,60,"(-5.353610038757324, -2.676805019378662, [-5.272332191467285, -0.08127784729003906])",335174458,bert-large-uncased
Orange is a,fruit.,orange,fruit,1,"(-5.432673454284668, -2.716336727142334, [-5.2707414627075195, -0.16193199157714844])",335174458,bert-large-uncased
Apple is a,fruit.,apple,fruit,2,"(-4.323947906494141, -2.1619739532470703, [-4.221336364746094, -0.10261154174804688])",335174458,bert-large-uncased
Banana is a,fruit.,banana,fruit,3,"(-3.8923306465148926, -1.9461653232574463, [-3.790276050567627, -0.10205459594726562])",335174458,bert-large-uncased
Peach is a,fruit.,peach,fruit,4,"(-7.037075996398926, -3.518537998199463, [-6.943327903747559, -0.09374809265136719])",335174458,bert-large-uncased
Pear is a,fruit.,pear,fruit,5,"(-2.421841621398926, -1.210920810699463, [-2.319912910461426, -0.1019287109375])",335174458,bert-large-uncased
Apricot is a,fruit.,apricot,fruit,6,"(-2.56400203704834, -1.28200101852417, [-2.4861230850219727, -0.07787895202636719])",335174458,bert-large-uncased
Tangerine is a,fruit.,tangerine,fruit,7,"(-2.584514617919922, -1.292257308959961, [-2.4572525024414062, -0.12726211547851562])",335174458,bert-large-uncased
Plum is a,fruit.,plum,fruit,8,"(-9.42930793762207, -4.714653968811035, [-9.333780288696289, -0.09552764892578125])",335174458,bert-large-uncased
Grape is a,fruit.,grape,fruit,9,"(-3.3407764434814453, -1.6703882217407227, [-3.1613426208496094, -0.17943382263183594])",335174458,bert-large-uncased
Nectarine is a,fruit.,nectarine,fruit,10,"(-4.368699550628662, -2.184349775314331, [-4.2637457847595215, -0.10495376586914062])",335174458,bert-large-uncased
Strawberry is a,fruit.,strawberry,fruit,11,"(-6.083631992340088, -3.041815996170044, [-5.928816318511963, -0.154815673828125])",335174458,bert-large-uncased
Grapefruit is a,fruit.,grapefruit,fruit,12,"(-1.5313940048217773, -0.7656970024108887, [-1.440608024597168, -0.09078598022460938])",335174458,bert-large-uncased
Berry is a,fruit.,berry,fruit,13,"(-14.08447551727295, -7.042237758636475, [-13.849297523498535, -0.23517799377441406])",335174458,bert-large-uncased
Cherry is a,fruit.,cherry,fruit,14,"(-10.723267555236816, -5.361633777618408, [-10.617941856384277, -0.10532569885253906])",335174458,bert-large-uncased
Pineapple is a,fruit.,pineapple,fruit,15,"(-1.4835424423217773, -0.7417712211608887, [-1.412531852722168, -0.07101058959960938])",335174458,bert-large-uncased
Blackberry is a,fruit.,blackberry,fruit,16,"(-5.582652568817139, -2.7913262844085693, [-5.501046657562256, -0.08160591125488281])",335174458,bert-large-uncased
Melon is a,fruit.,melon,fruit,17,"(-3.0311245918273926, -1.5155622959136963, [-2.9038071632385254, -0.1273174285888672])",335174458,bert-large-uncased
Blueberry is a,fruit.,blueberry,fruit,18,"(-3.8764114379882812, -1.9382057189941406, [-3.7923450469970703, -0.08406639099121094])",335174458,bert-large-uncased
Raspberry is a,fruit.,raspberry,fruit,19,"(-2.04190731048584, -1.02095365524292, [-1.9549169540405273, -0.0869903564453125])",335174458,bert-large-uncased
Lemon is a,fruit.,lemon,fruit,20,"(-5.871894836425781, -2.9359474182128906, [-5.738567352294922, -0.13332748413085938])",335174458,bert-large-uncased
Black raspberry is a,fruit.,black raspberry,fruit,21,"(-2.0589208602905273, -1.0294604301452637, [-2.001284599304199, -0.057636260986328125])",335174458,bert-large-uncased
Boysenberry is a,fruit.,boysenberry,fruit,22,"(-13.697298049926758, -6.848649024963379, [-13.631525039672852, -0.06577301025390625])",335174458,bert-large-uncased
Watermelon is a,fruit.,watermelon,fruit,23,"(-2.52548885345459, -1.262744426727295, [-2.4551000595092773, -0.0703887939453125])",335174458,bert-large-uncased
Cantaloupe is a,fruit.,cantaloupe,fruit,24,"(-6.401036262512207, -3.2005181312561035, [-6.304743766784668, -0.09629249572753906])",335174458,bert-large-uncased
Lime is a,fruit.,lime,fruit,25,"(-5.082589149475098, -2.541294574737549, [-4.968937873840332, -0.11365127563476562])",335174458,bert-large-uncased
Tangelo is a,fruit.,tangelo,fruit,26,"(-5.578460693359375, -2.7892303466796875, [-5.437841415405273, -0.14061927795410156])",335174458,bert-large-uncased
Papaya is a,fruit.,papaya,fruit,27,"(-3.5550804138183594, -1.7775402069091797, [-3.4992923736572266, -0.05578804016113281])",335174458,bert-large-uncased
Honeydew is a,fruit.,honeydew,fruit,28,"(-5.84307861328125, -2.921539306640625, [-5.7303619384765625, -0.1127166748046875])",335174458,bert-large-uncased
Fig is a,fruit.,fig,fruit,29,"(-4.644047260284424, -2.322023630142212, [-4.526075839996338, -0.11797142028808594])",335174458,bert-large-uncased
Mango is a,fruit.,mango,fruit,30,"(-2.3367929458618164, -1.1683964729309082, [-2.26345157623291, -0.07334136962890625])",335174458,bert-large-uncased
Guava is a,fruit.,guava,fruit,31,"(-2.3054418563842773, -1.1527209281921387, [-2.2399682998657227, -0.06547355651855469])",335174458,bert-large-uncased
Pomegranate is a,fruit.,pomegranate,fruit,32,"(-1.97601318359375, -0.988006591796875, [-1.933319091796875, -0.042694091796875])",335174458,bert-large-uncased
Cranberry is a,fruit.,cranberry,fruit,33,"(-3.578369617462158, -1.789184808731079, [-3.4776902198791504, -0.10067939758300781])",335174458,bert-large-uncased
Passion fruit is a,fruit.,passion fruit,fruit,34,"(-0.7074146270751953, -0.35370731353759766, [-0.6415023803710938, -0.06591224670410156])",335174458,bert-large-uncased
Prune is a,fruit.,prune,fruit,35,"(-5.244848728179932, -2.622424364089966, [-5.08164644241333, -0.16320228576660156])",335174458,bert-large-uncased
Gooseberry is a,fruit.,gooseberry,fruit,36,"(-2.671438217163086, -1.335719108581543, [-2.6165332794189453, -0.054904937744140625])",335174458,bert-large-uncased
Date is a,fruit.,date,fruit,37,"(-12.897612571716309, -6.448806285858154, [-12.785859107971191, -0.11175346374511719])",335174458,bert-large-uncased
Kumquat is a,fruit.,kumquat,fruit,38,"(-8.349983215332031, -4.174991607666016, [-8.26302719116211, -0.08695602416992188])",335174458,bert-large-uncased
Raisin is a,fruit.,raisin,fruit,39,"(-5.499048709869385, -2.7495243549346924, [-5.438795566558838, -0.060253143310546875])",335174458,bert-large-uncased
Muskmelon is a,fruit.,muskmelon,fruit,40,"(-4.323996543884277, -2.1619982719421387, [-4.260479927062988, -0.06351661682128906])",335174458,bert-large-uncased
Persimmon is a,fruit.,persimmon,fruit,41,"(-2.9185686111450195, -1.4592843055725098, [-2.878293037414551, -0.04027557373046875])",335174458,bert-large-uncased
Pawpaw is a,fruit.,pawpaw,fruit,42,"(-9.47270679473877, -4.736353397369385, [-9.327971458435059, -0.14473533630371094])",335174458,bert-large-uncased
Coconut is a,fruit.,coconut,fruit,43,"(-4.246709823608398, -2.123354911804199, [-4.139888763427734, -0.10682106018066406])",335174458,bert-large-uncased
Avocado is a,fruit.,avocado,fruit,44,"(-5.411733150482178, -2.705866575241089, [-5.3223090171813965, -0.08942413330078125])",335174458,bert-large-uncased
Pumpkin is a,fruit.,pumpkin,fruit,45,"(-5.142846584320068, -2.571423292160034, [-4.999907970428467, -0.14293861389160156])",335174458,bert-large-uncased
Tomato is a,fruit.,tomato,fruit,46,"(-4.397128582000732, -2.198564291000366, [-4.281875133514404, -0.11525344848632812])",335174458,bert-large-uncased
Nut is a,fruit.,nut,fruit,47,"(-4.029263496398926, -2.014631748199463, [-3.903346061706543, -0.1259174346923828])",335174458,bert-large-uncased
Gourd is a,fruit.,gourd,fruit,48,"(-5.173844337463379, -2.5869221687316895, [-5.021248817443848, -0.15259552001953125])",335174458,bert-large-uncased
Olive is a,fruit.,olive,fruit,49,"(-8.339542388916016, -4.169771194458008, [-8.191848754882812, -0.14769363403320312])",335174458,bert-large-uncased
Pickle is a,fruit.,pickle,fruit,50,"(-9.40994644165039, -4.704973220825195, [-9.239791870117188, -0.17015457153320312])",335174458,bert-large-uncased
Squash is a,fruit.,squash,fruit,51,"(-7.884863376617432, -3.942431688308716, [-7.7168049812316895, -0.1680583953857422])",335174458,bert-large-uncased
A pant is a,clothing.,pant,clothing,1,"(-7.135072708129883, -3.5675363540649414, [-7.113361358642578, -0.021711349487304688])",335174458,bert-large-uncased
A shirt is a,clothing.,shirt,clothing,2,"(-7.74337100982666, -3.87168550491333, [-7.708775520324707, -0.034595489501953125])",335174458,bert-large-uncased
A dress is a,clothing.,dress,clothing,3,"(-9.761090278625488, -4.880545139312744, [-9.7416353225708, -0.0194549560546875])",335174458,bert-large-uncased
A skirt is a,clothing.,skirt,clothing,4,"(-8.372222900390625, -4.1861114501953125, [-8.352888107299805, -0.019334793090820312])",335174458,bert-large-uncased
A blouse is a,clothing.,blouse,clothing,5,"(-8.890881538391113, -4.445440769195557, [-8.875149726867676, -0.0157318115234375])",335174458,bert-large-uncased
A suit is a,clothing.,suit,clothing,6,"(-6.2683563232421875, -3.1341781616210938, [-6.221616744995117, -0.04673957824707031])",335174458,bert-large-uncased
A slack is a,clothing.,slack,clothing,7,"(-13.338811874389648, -6.669405937194824, [-13.275585174560547, -0.06322669982910156])",335174458,bert-large-uncased
A jacket is a,clothing.,jacket,clothing,8,"(-7.579679489135742, -3.789839744567871, [-7.5521697998046875, -0.027509689331054688])",335174458,bert-large-uncased
A coat is a,clothing.,coat,clothing,9,"(-5.8732147216796875, -2.9366073608398438, [-5.840923309326172, -0.032291412353515625])",335174458,bert-large-uncased
A sweater is a,clothing.,sweater,clothing,10,"(-10.845100402832031, -5.422550201416016, [-10.808526992797852, -0.03657341003417969])",335174458,bert-large-uncased
A sweatshirt is a,clothing.,sweatshirt,clothing,11,"(-11.408676147460938, -5.704338073730469, [-11.38496208190918, -0.023714065551757812])",335174458,bert-large-uncased
An underpant is a,clothing.,underpant,clothing,12,"(-11.95376205444336, -5.97688102722168, [-11.919198989868164, -0.03456306457519531])",335174458,bert-large-uncased
A sports jacket is a,clothing.,sports jacket,clothing,13,"(-6.81880521774292, -3.40940260887146, [-6.790589809417725, -0.028215408325195312])",335174458,bert-large-uncased
A jumper is a,clothing.,jumper,clothing,14,"(-11.401558876037598, -5.700779438018799, [-11.383748054504395, -0.017810821533203125])",335174458,bert-large-uncased
A panty is a,clothing.,panty,clothing,15,"(-7.0116424560546875, -3.5058212280273438, [-6.986471176147461, -0.025171279907226562])",335174458,bert-large-uncased
A sock is a,clothing.,sock,clothing,16,"(-10.370136260986328, -5.185068130493164, [-10.34994888305664, -0.0201873779296875])",335174458,bert-large-uncased
A parka is a,clothing.,parka,clothing,17,"(-6.020753383636475, -3.0103766918182373, [-5.995185375213623, -0.025568008422851562])",335174458,bert-large-uncased
A pajama is a,clothing.,pajama,clothing,18,"(-5.565793514251709, -2.7828967571258545, [-5.539323329925537, -0.026470184326171875])",335174458,bert-large-uncased
An undershirt is a,clothing.,undershirt,clothing,19,"(-6.746604919433594, -3.373302459716797, [-6.726373672485352, -0.020231246948242188])",335174458,bert-large-uncased
An overcoat is a,clothing.,overcoat,clothing,20,"(-7.501659870147705, -3.7508299350738525, [-7.469353199005127, -0.032306671142578125])",335174458,bert-large-uncased
A nightgown is a,clothing.,nightgown,clothing,21,"(-5.287060737609863, -2.6435303688049316, [-5.270886421203613, -0.01617431640625])",335174458,bert-large-uncased
A raincoat is a,clothing.,raincoat,clothing,22,"(-8.219840049743652, -4.109920024871826, [-8.184762001037598, -0.03507804870605469])",335174458,bert-large-uncased
A bathing suit is a,clothing.,bathing suit,clothing,23,"(-6.493175506591797, -3.2465877532958984, [-6.4630279541015625, -0.030147552490234375])",335174458,bert-large-uncased
